lon,lat,population
74.15416565005002,31.645833542749997,1513.6884
74.16249898335002,31.645833542749997,1696.7891
74.17083231665002,31.645833542749997,5436.78
74.17916564995002,31.645833542749997,9582.564
74.18749898325002,31.645833542749997,8461.462
74.19583231655002,31.645833542749997,3526.5232
74.20416564985003,31.645833542749997,6577.3364
74.21249898315003,31.645833542749997,903.23224
74.22083231645003,31.645833542749997,779.19995
74.22916564975003,31.645833542749997,410.99603
74.23749898305003,31.645833542749997,600.28253
74.24583231635002,31.645833542749997,184.87819
74.25416564965002,31.645833542749997,208.87567
74.26249898295002,31.645833542749997,601.03503
74.27083231625002,31.645833542749997,6680.4424
74.27916564955002,31.645833542749997,27917.787
74.28749898285002,31.645833542749997,24858.225
74.29583231615003,31.645833542749997,16149.603
74.30416564945003,31.645833542749997,3801.7856
74.31249898275003,31.645833542749997,25.499903
74.32083231605003,31.645833542749997,19.840042
74.32916564935003,31.645833542749997,45.474354
74.33749898265002,31.645833542749997,99.78196
74.34583231595002,31.645833542749997,0.32704008
74.35416564925002,31.645833542749997,17.162914
74.36249898255002,31.645833542749997,175.0315
74.37083231585002,31.645833542749997,639.6019
74.37916564915002,31.645833542749997,1391.609
74.38749898245003,31.645833542749997,132.082
74.39583231575003,31.645833542749997,376.44556
74.40416564905003,31.645833542749997,559.209
74.41249898235003,31.645833542749997,549.6838
74.42083231565003,31.645833542749997,479.23657
74.42916564895002,31.645833542749997,199.70685
74.43749898225002,31.645833542749997,242.3968
74.44583231555002,31.645833542749997,688.1868
74.45416564885002,31.645833542749997,279.79056
74.46249898215002,31.645833542749997,6370.1943
74.47083231545002,31.645833542749997,2195.4011
74.47916564875003,31.645833542749997,2200.2783
74.48749898205003,31.645833542749997,651.702
74.49583231535003,31.645833542749997,233.92645
74.50416564865003,31.645833542749997,276.15326
74.51249898195003,31.645833542749997,165.50044
74.52083231525002,31.645833542749997,142.35141
74.52916564855002,31.645833542749997,36.21915
74.53749898185002,31.645833542749997,146.74255
74.54583231515002,31.645833542749997,55.41631
74.15416565005002,31.63750020945,2602.2754
74.16249898335002,31.63750020945,1811.2069
74.17083231665002,31.63750020945,1188.2598
74.17916564995002,31.63750020945,4885.581
74.18749898325002,31.63750020945,11588.02
74.19583231655002,31.63750020945,8608.498
74.20416564985003,31.63750020945,9457.233
74.21249898315003,31.63750020945,9805.393
74.22083231645003,31.63750020945,5334.4644
74.22916564975003,31.63750020945,8630.512
74.23749898305003,31.63750020945,4979.9463
74.24583231635002,31.63750020945,530.68646
74.25416564965002,31.63750020945,931.0903
74.26249898295002,31.63750020945,4914.84
74.27083231625002,31.63750020945,19526.408
74.27916564955002,31.63750020945,27255.938
74.28749898285002,31.63750020945,19364.332
74.29583231615003,31.63750020945,9964.374
74.30416564945003,31.63750020945,10092.466
74.31249898275003,31.63750020945,4664.4653
74.32083231605003,31.63750020945,6.218806e-10
74.32916564935003,31.63750020945,2.1641538
74.34583231595002,31.63750020945,46.831882
74.35416564925002,31.63750020945,946.0098
74.36249898255002,31.63750020945,1352.5366
74.37083231585002,31.63750020945,6625.032
74.37916564915002,31.63750020945,317.60306
74.38749898245003,31.63750020945,2220.7893
74.39583231575003,31.63750020945,735.8837
74.40416564905003,31.63750020945,247.98282
74.41249898235003,31.63750020945,400.17615
74.42083231565003,31.63750020945,365.4478
74.42916564895002,31.63750020945,225.33551
74.43749898225002,31.63750020945,56.41159
74.44583231555002,31.63750020945,4527.275
74.45416564885002,31.63750020945,913.19775
74.46249898215002,31.63750020945,377.92438
74.47083231545002,31.63750020945,307.38846
74.47916564875003,31.63750020945,483.9692
74.48749898205003,31.63750020945,798.9295
74.49583231535003,31.63750020945,348.54297
74.50416564865003,31.63750020945,6575.5723
74.51249898195003,31.63750020945,457.27667
74.52083231525002,31.63750020945,1036.8472
74.52916564855002,31.63750020945,840.5966
74.53749898185002,31.63750020945,477.5341
74.54583231515002,31.63750020945,121.79333
74.15416565005002,31.62916687615,1781.8285
74.16249898335002,31.62916687615,583.38855
74.17083231665002,31.62916687615,1232.8958
74.17916564995002,31.62916687615,994.9224
74.18749898325002,31.62916687615,3912.3623
74.19583231655002,31.62916687615,936.2148
74.20416564985003,31.62916687615,6298.666
74.21249898315003,31.62916687615,10040.934
74.22083231645003,31.62916687615,14957.105
74.22916564975003,31.62916687615,14184.867
74.23749898305003,31.62916687615,18887.377
74.24583231635002,31.62916687615,7859.7476
74.25416564965002,31.62916687615,4080.5645
74.26249898295002,31.62916687615,5093.9546
74.27083231625002,31.62916687615,24681.152
74.27916564955002,31.62916687615,30116.521
74.28749898285002,31.62916687615,26412.877
74.29583231615003,31.62916687615,23212.754
74.30416564945003,31.62916687615,27847.893
74.31249898275003,31.62916687615,11532.741
74.32083231605003,31.62916687615,18.60408
74.32916564935003,31.62916687615,33.599667
74.33749898265002,31.62916687615,13.440932
74.34583231595002,31.62916687615,46.276302
74.35416564925002,31.62916687615,75.20881
74.36249898255002,31.62916687615,47.241615
74.37083231585002,31.62916687615,263.69186
74.37916564915002,31.62916687615,95.56147
74.38749898245003,31.62916687615,559.7657
74.39583231575003,31.62916687615,383.7834
74.40416564905003,31.62916687615,67.708374
74.41249898235003,31.62916687615,349.1804
74.42083231565003,31.62916687615,1129.7117
74.42916564895002,31.62916687615,370.48975
74.43749898225002,31.62916687615,1305.975
74.44583231555002,31.62916687615,2887.1057
74.45416564885002,31.62916687615,288.8952
74.46249898215002,31.62916687615,174.26462
74.47083231545002,31.62916687615,81.36714
74.47916564875003,31.62916687615,280.85715
74.48749898205003,31.62916687615,1702.1094
74.49583231535003,31.62916687615,2520.1582
74.50416564865003,31.62916687615,4106.4844
74.51249898195003,31.62916687615,407.103
74.52083231525002,31.62916687615,540.4844
74.52916564855002,31.62916687615,271.14224
74.53749898185002,31.62916687615,307.59732
74.54583231515002,31.62916687615,1141.7688
74.15416565005002,31.620833542849997,202.91768
74.16249898335002,31.620833542849997,1277.0237
74.17083231665002,31.620833542849997,519.48553
74.17916564995002,31.620833542849997,27.732986
74.18749898325002,31.620833542849997,67.41916
74.20416564985003,31.620833542849997,271.7959
74.21249898315003,31.620833542849997,1804.5181
74.22083231645003,31.620833542849997,8693.714
74.22916564975003,31.620833542849997,19839.643
74.23749898305003,31.620833542849997,19944.441
74.24583231635002,31.620833542849997,18545.701
74.25416564965002,31.620833542849997,22995.047
74.26249898295002,31.620833542849997,23711.877
74.27083231625002,31.620833542849997,26345.332
74.27916564955002,31.620833542849997,28728.871
74.28749898285002,31.620833542849997,24994.514
74.29583231615003,31.620833542849997,17609.447
74.30416564945003,31.620833542849997,8534.164
74.31249898275003,31.620833542849997,488.43542
74.32083231605003,31.620833542849997,45.419952
74.32916564935003,31.620833542849997,179.16914
74.33749898265002,31.620833542849997,1399.7549
74.34583231595002,31.620833542849997,6092.9443
74.35416564925002,31.620833542849997,931.9598
74.36249898255002,31.620833542849997,1346.3188
74.37083231585002,31.620833542849997,2193.2332
74.37916564915002,31.620833542849997,226.13174
74.38749898245003,31.620833542849997,992.8226
74.39583231575003,31.620833542849997,748.9499
74.40416564905003,31.620833542849997,681.85004
74.41249898235003,31.620833542849997,205.59639
74.42083231565003,31.620833542849997,1467.2969
74.42916564895002,31.620833542849997,1973.9186
74.43749898225002,31.620833542849997,1626.1569
74.44583231555002,31.620833542849997,3189.2246
74.45416564885002,31.620833542849997,352.66516
74.46249898215002,31.620833542849997,1148.6843
74.47083231545002,31.620833542849997,245.98125
