lon,lat,population
74.15416565005002,31.645833542749997,1885.1079
74.16249898335002,31.645833542749997,1961.6913
74.17083231665002,31.645833542749997,5613.2104
74.17916564995002,31.645833542749997,9762.959
74.18749898325002,31.645833542749997,8704.035
74.19583231655002,31.645833542749997,3835.8352
74.20416564985003,31.645833542749997,6838.901
74.21249898315003,31.645833542749997,1240.7268
74.22083231645003,31.645833542749997,1162.4021
74.22916564975003,31.645833542749997,665.5744
74.23749898305003,31.645833542749997,925.8269
74.24583231635002,31.645833542749997,357.79092
74.25416564965002,31.645833542749997,468.76114
74.26249898295002,31.645833542749997,896.43585
74.27083231625002,31.645833542749997,7044.223
74.27916564955002,31.645833542749997,28365.52
74.28749898285002,31.645833542749997,25264.668
74.29583231615003,31.645833542749997,16517.2
74.30416564945003,31.645833542749997,4122.023
74.31249898275003,31.645833542749997,55.779385
74.32083231605003,31.645833542749997,36.22814
74.32916564935003,31.645833542749997,113.09962
74.33749898265002,31.645833542749997,196.63768
74.34583231595002,31.645833542749997,9.625519
74.35416564925002,31.645833542749997,85.235214
74.36249898255002,31.645833542749997,363.34015
74.37083231585002,31.645833542749997,990.06775
74.37916564915002,31.645833542749997,1716.2917
74.38749898245003,31.645833542749997,303.36215
74.39583231575003,31.645833542749997,796.15485
74.40416564905003,31.645833542749997,937.69525
74.41249898235003,31.645833542749997,887.84644
74.42083231565003,31.645833542749997,801.1209
74.42916564895002,31.645833542749997,478.32996
74.43749898225002,31.645833542749997,572.47614
74.44583231555002,31.645833542749997,1046.032
74.45416564885002,31.645833542749997,545.0586
74.46249898215002,31.645833542749997,6685.3555
74.47083231545002,31.645833542749997,2600.2776
74.47916564875003,31.645833542749997,2544.018
74.48749898205003,31.645833542749997,1125.4241
74.49583231535003,31.645833542749997,511.49057
74.50416564865003,31.645833542749997,551.12744
74.51249898195003,31.645833542749997,318.26294
74.52083231525002,31.645833542749997,360.7831
74.52916564855002,31.645833542749997,191.2473
74.53749898185002,31.645833542749997,261.4494
74.54583231515002,31.645833542749997,163.24382
74.15416565005002,31.63750020945,3020.5132
74.16249898335002,31.63750020945,2216.5994
74.17083231665002,31.63750020945,1494.0782
74.17916564995002,31.63750020945,5148.8184
74.18749898325002,31.63750020945,11903.256
74.19583231655002,31.63750020945,8887.021
74.20416564985003,31.63750020945,9710.899
74.21249898315003,31.63750020945,10108.386
74.22083231645003,31.63750020945,5677.973
74.22916564975003,31.63750020945,8926.738
