lon,lat,population
74.15416565005002,31.64583354275,1355.7137
74.16249898335002,31.64583354275,1510.7844
74.17083231665002,31.64583354275,5047.2
74.17916564995002,31.64583354275,8957.439
74.18749898325002,31.64583354275,7907.6147
74.19583231655002,31.64583354275,3167.032
74.20416564985003,31.64583354275,6095.5366
74.21249898315003,31.64583354275,763.4989
74.22083231645003,31.64583354275,647.5157
74.22916564975003,31.64583354275,350.9589
74.23749898305003,31.64583354275,511.69818
74.24583231635002,31.64583354275,153.9059
74.25416564965002,31.64583354275,165.01015
74.26249898295002,31.64583354275,515.8918
74.27083231625002,31.64583354275,6095.497
74.27916564955002,31.64583354275,25869.281
74.28749898285002,31.64583354275,23160.43
74.29583231615003,31.64583354275,14707.348
74.30416564945003,31.64583354275,3326.5845
74.31249898275003,31.64583354275,21.942915
74.32083231605003,31.64583354275,19.259289
74.32916564935003,31.64583354275,42.709217
74.33749898265002,31.64583354275,75.63269
74.34583231595002,31.64583354275,0.32474858
74.35416564925002,31.64583354275,16.357178
74.36249898255002,31.64583354275,158.89139
74.37083231585002,31.64583354275,470.6709
74.37916564915002,31.64583354275,1226.7156
74.38749898245003,31.64583354275,117.80595
74.39583231575003,31.64583354275,271.19882
74.40416564905003,31.64583354275,445.34152
74.41249898235003,31.64583354275,484.13312
74.42083231565003,31.64583354275,396.10782
74.42916564895002,31.64583354275,168.46292
74.43749898225002,31.64583354275,207.80827
74.44583231555002,31.64583354275,578.4786
74.45416564885002,31.64583354275,230.20532
74.46249898215002,31.64583354275,5690.3726
74.47083231545002,31.64583354275,1855.0751
74.47916564875003,31.64583354275,1917.3751
74.48749898205003,31.64583354275,506.1627
74.49583231535003,31.64583354275,216.26476
74.50416564865003,31.64583354275,250.9057
74.51249898195003,31.64583354275,152.11928
74.52083231525002,31.64583354275,133.61412
74.52916564855002,31.64583354275,32.182255
74.53749898185002,31.64583354275,131.53874
74.54583231515002,31.64583354275,49.810608
74.15416565005002,31.637500209450003,2363.492
74.16249898335002,31.637500209450003,1616.2538
74.17083231665002,31.637500209450003,1079.0385
74.17916564995002,31.637500209450003,4541.655
74.18749898325002,31.637500209450003,10790.712
74.19583231655002,31.637500209450003,7981.233
74.20416564985003,31.637500209450003,8769.798
74.21249898315003,31.637500209450003,8999.652
74.22083231645003,31.637500209450003,4840.3027
74.22916564975003,31.637500209450003,7984.156
74.23749898305003,31.637500209450003,4473.535
74.24583231635002,31.637500209450003,449.96725
74.25416564965002,31.637500209450003,769.68634
74.26249898295002,31.637500209450003,4487.015
74.27083231625002,31.637500209450003,18062.43
74.27916564955002,31.637500209450003,25172.416
74.28749898285002,31.637500209450003,17979.94
74.29583231615003,31.637500209450003,8862.3545
74.30416564945003,31.637500209450003,9040.491
74.31249898275003,31.637500209450003,4293.6113
74.32916564935003,31.637500209450003,2.0188403
74.33749898265002,31.637500209450003,2.7849703e-22
74.34583231595002,31.637500209450003,38.9239
74.35416564925002,31.637500209450003,845.73987
74.36249898255002,31.637500209450003,1186.4185
74.37083231585002,31.637500209450003,5919.2534
74.37916564915002,31.637500209450003,261.14194
