lon,lat,population
74.15416565005002,31.64583354275,1471.8915
74.16249898335002,31.64583354275,1645.9395
74.17083231665002,31.64583354275,5326.3174
74.17916564995002,31.64583354275,9399.125
74.18749898325002,31.64583354275,8300.385
74.19583231655002,31.64583354275,3430.2136
74.20416564985003,31.64583354275,6440.2876
74.21249898315003,31.64583354275,868.9369
74.22083231645003,31.64583354275,748.1498
74.22916564975003,31.64583354275,396.35767
74.23749898305003,31.64583354275,578.7476
74.24583231635002,31.64583354275,177.54387
74.25416564965002,31.64583354275,196.94365
74.26249898295002,31.64583354275,580.58325
74.27083231625002,31.64583354275,6524.3325
74.27916564955002,31.64583354275,27341.717
74.28749898285002,31.64583354275,24370.62
74.29583231615003,31.64583354275,15766.489
74.30416564945003,31.64583354275,3683.3486
74.31249898275003,31.64583354275,24.554106
74.32083231605003,31.64583354275,19.613974
74.32916564935003,31.64583354275,44.660355
74.33749898265002,31.64583354275,94.001076
74.34583231595002,31.64583354275,0.3247487
74.35416564925002,31.64583354275,16.90626
74.36249898255002,31.64583354275,170.64507
74.37083231585002,31.64583354275,602.3045
74.37916564915002,31.64583354275,1350.2988
74.38749898245003,31.64583354275,128.29681
74.39583231575003,31.64583354275,351.64233
74.40416564905003,31.64583354275,532.309
74.41249898235003,31.64583354275,533.034
74.42083231565003,31.64583354275,459.28906
74.42916564895002,31.64583354275,192.53336
74.43749898225002,31.64583354275,233.47664
74.44583231555002,31.64583354275,661.36926
74.45416564885002,31.64583354275,267.00317
74.46249898215002,31.64583354275,6193.821
74.47083231545002,31.64583354275,2110.63
74.47916564875003,31.64583354275,2128.811
74.48749898205003,31.64583354275,616.47943
74.49583231535003,31.64583354275,228.98044
74.50416564865003,31.64583354275,269.29623
74.51249898195003,31.64583354275,161.56215
74.52083231525002,31.64583354275,139.83437
74.52916564855002,31.64583354275,35.230556
74.53749898185002,31.64583354275,142.91008
74.54583231515002,31.64583354275,54.013275
74.15416565005002,31.637500209450003,2538.692
74.16249898335002,31.637500209450003,1760.2169
74.17083231665002,31.637500209450003,1159.4062
74.17916564995002,31.637500209450003,4787.781
74.18749898325002,31.637500209450003,11358.908
74.19583231655002,31.637500209450003,8431.398
74.20416564985003,31.637500209450003,9262.543
74.21249898315003,31.637500209450003,9584.702
74.22083231645003,31.637500209450003,5202.8477
74.22916564975003,31.637500209450003,8448.363
74.23749898305003,31.637500209450003,4849.1577
74.24583231635002,31.637500209450003,511.58188
74.25416564965002,31.637500209450003,891.80695
74.26249898295002,31.637500209450003,4802.268
74.27083231625002,31.637500209450003,19117.67
74.27916564955002,31.637500209450003,26672.326
74.28749898285002,31.637500209450003,18974.922
74.29583231615003,31.637500209450003,9683.427
74.30416564945003,31.637500209450003,9821.934
74.31249898275003,31.637500209450003,4562.182
