lon,lat,population
74.15416565005002,31.64583354275,1223.2163
74.16249898335002,31.64583354275,1362.7368
74.17083231665002,31.64583354275,4692.6875
74.17916564995002,31.64583354275,8370.429
74.18749898325002,31.64583354275,7397.9873
74.19583231655002,31.64583354275,2898.1562
74.20416564985003,31.64583354275,5655.6475
74.21249898315003,31.64583354275,647.0058
74.22083231645003,31.64583354275,523.7927
74.22916564975003,31.64583354275,294.084
74.23749898305003,31.64583354275,432.67728
74.24583231635002,31.64583354275,127.97493
74.25416564965002,31.64583354275,138.09961
74.26249898295002,31.64583354275,446.55884
74.27083231625002,31.64583354275,5555.939
74.27916564955002,31.64583354275,24069.48
74.28749898285002,31.64583354275,21674.055
74.29583231615003,31.64583354275,13478.258
74.30416564945003,31.64583354275,2930.2522
74.31249898275003,31.64583354275,20.118534
74.32083231605003,31.64583354275,18.771965
74.32916564935003,31.64583354275,40.724564
74.33749898265002,31.64583354275,56.784367
74.34583231595002,31.64583354275,0.32474834
74.35416564925002,31.64583354275,15.647575
74.36249898255002,31.64583354275,144.7231
74.37083231585002,31.64583354275,347.59988
74.37916564915002,31.64583354275,1091.9712
74.38749898245003,31.64583354275,106.076195
74.39583231575003,31.64583354275,200.76884
74.40416564905003,31.64583354275,355.9671
74.41249898235003,31.64583354275,428.8279
74.42083231565003,31.64583354275,332.4957
74.42916564895002,31.64583354275,145.07173
74.43749898225002,31.64583354275,184.21016
74.44583231555002,31.64583354275,495.30148
74.45416564885002,31.64583354275,196.17155
74.46249898215002,31.64583354275,5133.4487
74.47083231545002,31.64583354275,1604.9357
74.47916564875003,31.64583354275,1686.2786
74.48749898205003,31.64583354275,391.0409
74.49583231535003,31.64583354275,201.50934
74.50416564865003,31.64583354275,228.43764
74.51249898195003,31.64583354275,142.78127
74.52083231525002,31.64583354275,125.88567
74.52916564855002,31.64583354275,28.31876
74.53749898185002,31.64583354275,117.80267
74.54583231515002,31.64583354275,45.52115
74.15416565005002,31.637500209450003,2151.666
74.16249898335002,31.637500209450003,1447.4039
74.17083231665002,31.637500209450003,995.1896
74.17916564995002,31.637500209450003,4231.453
74.18749898325002,31.637500209450003,10061.995
74.19583231655002,31.637500209450003,7398.2197
74.20416564985003,31.637500209450003,8135.7466
74.21249898315003,31.637500209450003,8237.598
74.22083231645003,31.637500209450003,4394.504
74.22916564975003,31.637500209450003,7378.298
74.23749898305003,31.637500209450003,4032.759
74.24583231635002,31.637500209450003,375.64175
74.25416564965002,31.637500209450003,635.9227
74.26249898295002,31.637500209450003,4095.4944
74.27083231625002,31.637500209450003,16772.31
74.27916564955002,31.637500209450003,23355.92
74.28749898285002,31.637500209450003,16768.193
74.29583231615003,31.637500209450003,7994.1787
74.30416564945003,31.637500209450003,8227.922
74.31249898275003,31.637500209450003,3960.8928
74.32916564935003,31.637500209450003,1.8883175
74.33749898265002,31.637500209450003,1.2941271e-22
74.34583231595002,31.637500209450003,31.241339
74.35416564925002,31.637500209450003,768.1603
74.36249898255002,31.637500209450003,1040.4185
74.37083231585002,31.637500209450003,5302.9385
74.37916564915002,31.637500209450003,224.18422
74.38749898245003,31.637500209450003,1669.7644
74.39583231575003,31.637500209450003,469.30334
74.40416564905003,31.637500209450003,176.72762
74.41249898235003,31.637500209450003,296.16754
74.42083231565003,31.637500209450003,174.91301
74.42916564895002,31.637500209450003,164.81064
74.43749898225002,31.637500209450003,38.385075
74.44583231555002,31.637500209450003,3580.8948
74.45416564885002,31.637500209450003,705.0845
74.46249898215002,31.637500209450003,273.5008
74.47083231545002,31.637500209450003,224.17523
74.47916564875003,31.637500209450003,317.46576
74.48749898205003,31.637500209450003,505.48596
74.49583231535003,31.637500209450003,245.21573
74.50416564865003,31.637500209450003,5386.3535
74.51249898195003,31.637500209450003,348.78455
74.52083231525002,31.637500209450003,811.163
74.52916564855002,31.637500209450003,654.9645
74.53749898185002,31.637500209450003,367.84695
74.54583231515002,31.637500209450003,98.28635
74.15416565005002,31.629166876150002,1488.2668
74.16249898335002,31.629166876150002,457.2449
74.17083231665002,31.629166876150002,1044.2451
74.17916564995002,31.629166876150002,817.38586
74.18749898325002,31.629166876150002,3312.2766
74.19583231655002,31.629166876150002,780.66846
74.20416564985003,31.629166876150002,5501.365
74.21249898315003,31.629166876150002,8868.327
74.22083231645003,31.629166876150002,13110.547
74.22916564975003,31.629166876150002,12268.024
74.23749898305003,31.629166876150002,16373.553
74.24583231635002,31.629166876150002,6677.755
74.25416564965002,31.629166876150002,3358.8203
74.26249898295002,31.629166876150002,3896.0217
74.27083231625002,31.629166876150002,21007.36
74.27916564955002,31.629166876150002,25518.932
74.28749898285002,31.629166876150002,22600.771
74.29583231615003,31.629166876150002,19740.818
