lon,lat,population
74.15416565005002,31.645833542749997,1609.478
74.16249898335002,31.645833542749997,1747.0223
74.17083231665002,31.645833542749997,5344.041
74.17916564995002,31.645833542749997,9369.841
74.18749898325002,31.645833542749997,8305.051
74.19583231655002,31.645833542749997,3539.8982
74.20416564985003,31.645833542749997,6483.3
74.21249898315003,31.645833542749997,1004.1091
74.22083231645003,31.645833542749997,900.9575
74.22916564975003,31.645833542749997,495.01047
74.23749898305003,31.645833542749997,705.52734
74.24583231635002,31.645833542749997,244.70428
74.25416564965002,31.645833542749997,300.81512
74.26249898295002,31.645833542749997,694.88403
74.27083231625002,31.645833542749997,6621.9526
74.27916564955002,31.645833542749997,27268.674
74.28749898285002,31.645833542749997,24283.186
74.29583231615003,31.645833542749997,15815.086
74.30416564945003,31.645833542749997,3811.217
74.31249898275003,31.645833542749997,36.177753
74.32083231605003,31.645833542749997,25.442242
74.32916564935003,31.645833542749997,69.65822
74.33749898265002,31.645833542749997,133.40373
74.34583231595002,31.645833542749997,3.825959
74.35416564925002,31.645833542749997,42.345036
74.36249898255002,31.645833542749997,240.9553
74.37083231585002,31.645833542749997,753.09796
74.37916564915002,31.645833542749997,1473.3412
74.38749898245003,31.645833542749997,192.83913
74.39583231575003,31.645833542749997,523.77954
74.40416564905003,31.645833542749997,685.63336
74.41249898235003,31.645833542749997,661.17236
74.42083231565003,31.645833542749997,586.6473
74.42916564895002,31.645833542749997,298.98505
74.43749898225002,31.645833542749997,359.83957
74.44583231555002,31.645833542749997,803.0436
74.45416564885002,31.645833542749997,371.683
74.46249898215002,31.645833542749997,6302.4507
74.47083231545002,31.645833542749997,2283.839
74.47916564875003,31.645833542749997,2265.5051
74.48749898205003,31.645833542749997,811.3505
74.49583231535003,31.645833542749997,331.80237
74.50416564865003,31.645833542749997,371.8146
74.51249898195003,31.645833542749997,218.29126
74.52083231525002,31.645833542749997,220.59885
74.52916564855002,31.645833542749997,93.65305
74.53749898185002,31.645833542749997,185.6447
74.54583231515002,31.645833542749997,94.11961
74.15416565005002,31.63750020945,2683.8325
74.16249898335002,31.63750020945,1911.0973
74.17083231665002,31.63750020945,1268.8326
74.17916564995002,31.63750020945,4841.7476
74.18749898325002,31.63750020945,11367.41
74.19583231655002,31.63750020945,8461.344
74.20416564985003,31.63750020945,9275.83
74.21249898315003,31.63750020945,9632.398
74.22083231645003,31.63750020945,5307.7656
74.22916564975003,31.63750020945,8489.392
74.23749898305003,31.63750020945,4983.3594
74.24583231635002,31.63750020945,636.9659
74.25416564965002,31.63750020945,1044.8768
74.26249898295002,31.63750020945,4895.607
74.27083231625002,31.63750020945,19100.693
74.27916564955002,31.63750020945,26622.203
74.28749898285002,31.63750020945,18924.709
74.29583231615003,31.63750020945,9796.826
74.30416564945003,31.63750020945,9928.113
74.31249898275003,31.63750020945,4619.951
74.32083231605003,31.63750020945,4.22239e-09
74.32916564935003,31.63750020945,8.474361
74.34583231595002,31.63750020945,72.793076
74.35416564925002,31.63750020945,1052.0248
74.36249898255002,31.63750020945,1410.7092
74.37083231585002,31.63750020945,6590.7397
74.37916564915002,31.63750020945,405.47665
74.38749898245003,31.63750020945,2327.5364
74.39583231575003,31.63750020945,845.5434
74.40416564905003,31.63750020945,333.06915
74.41249898235003,31.63750020945,477.57898
74.42083231565003,31.63750020945,463.65228
74.42916564895002,31.63750020945,362.75436
74.43749898225002,31.63750020945,148.29387
74.44583231555002,31.63750020945,4544.85
74.45416564885002,31.63750020945,1031.4208
74.46249898215002,31.63750020945,495.818
74.47083231545002,31.63750020945,423.66452
74.47916564875003,31.63750020945,585.1176
74.48749898205003,31.63750020945,959.0554
74.49583231535003,31.63750020945,477.4865
74.50416564865003,31.63750020945,6502.7236
74.51249898195003,31.63750020945,608.66974
74.52083231525002,31.63750020945,1160.5219
74.52916564855002,31.63750020945,922.83044
74.53749898185002,31.63750020945,594.6393
74.54583231515002,31.63750020945,189.13435
74.15416565005002,31.62916687615,1864.3094
74.16249898335002,31.62916687615,700.8252
74.17083231665002,31.62916687615,1312.9387
74.17916564995002,31.62916687615,1056.314
74.18749898325002,31.62916687615,3892.6416
74.19583231655002,31.62916687615,968.8615
74.20416564985003,31.62916687615,6249.9355
74.21249898315003,31.62916687615,9855.953
74.22083231645003,31.62916687615,14625.047
74.22916564975003,31.62916687615,13876.49
74.23749898305003,31.62916687615,18466.355
74.24583231635002,31.62916687615,7746.441
74.25416564965002,31.62916687615,4087.6997
74.26249898295002,31.62916687615,5062.7314
74.27083231625002,31.62916687615,24111.193
74.27916564955002,31.62916687615,29407.967
74.28749898285002,31.62916687615,25795.271
74.29583231615003,31.62916687615,22679.629
74.30416564945003,31.62916687615,27203.87
74.31249898275003,31.62916687615,11295.11
74.32083231605003,31.62916687615,34.294838
74.32916564935003,31.62916687615,54.436363
74.33749898265002,31.62916687615,35.89557
74.34583231595002,31.62916687615,84.58275
74.35416564925002,31.62916687615,114.08749
74.36249898255002,31.62916687615,94.074875
74.37083231585002,31.62916687615,335.03415
74.37916564915002,31.62916687615,106.090485
74.38749898245003,31.62916687615,658.2146
74.39583231575003,31.62916687615,506.4978
74.40416564905003,31.62916687615,99.96723
74.41249898235003,31.62916687615,386.6764
74.42083231565003,31.62916687615,1173.5743
74.42916564895002,31.62916687615,484.8838
74.43749898225002,31.62916687615,1437.8792
74.44583231555002,31.62916687615,2963.1316
74.45416564885002,31.62916687615,360.46313
74.46249898215002,31.62916687615,299.64603
74.47083231545002,31.62916687615,114.98482
74.47916564875003,31.62916687615,381.75705
74.48749898205003,31.62916687615,1840.4135
74.49583231535003,31.62916687615,2619.385
74.50416564865003,31.62916687615,4140.9043
74.51249898195003,31.62916687615,552.8195
74.52083231525002,31.62916687615,663.9748
74.52916564855002,31.62916687615,355.99255
74.53749898185002,31.62916687615,410.78256
74.54583231515002,31.62916687615,1245.9114
74.15416565005002,31.620833542849997,276.8254
74.16249898335002,31.620833542849997,1377.8556
74.17083231665002,31.620833542849997,652.03265
74.17916564995002,31.620833542849997,47.38129
74.18749898325002,31.620833542849997,106.28536
