lon,lat,tmax_anomaly
74.1875,31.64583333333334,0.9183338483174701
74.22916666666667,31.64583333333334,0.9076665242513009
74.27083333333333,31.64583333333334,0.9146676063537598
74.3125,31.64583333333334,0.9336673418680803
74.35416666666667,31.64583333333334,0.9210000038146973
74.39583333333333,31.64583333333334,0.9099995295206718
74.4375,31.64583333333334,0.9389994939168318
74.47916666666667,31.64583333333334,0.9256671269734724
74.52083333333333,31.64583333333334,0.9440007209777832
74.1875,31.60416666666667,0.9169999758402483
74.22916666666667,31.60416666666667,0.9269997278849331
74.27083333333333,31.60416666666667,0.9190009435017856
74.3125,31.60416666666667,0.9073330561319999
74.35416666666667,31.60416666666667,0.9206673304239885
74.39583333333333,31.60416666666667,0.9266672134399414
74.4375,31.60416666666667,0.9289997418721505
74.47916666666667,31.60416666666667,0.9313327471415143
74.52083333333333,31.60416666666667,0.935999870300293
74.1875,31.562500000000004,0.9163331985473597
74.22916666666667,31.562500000000004,0.9143330256144182
74.27083333333333,31.562500000000004,0.9150002797444614
74.3125,31.562500000000004,0.9230000178019218
74.35416666666667,31.562500000000004,0.9173331260681117
74.39583333333333,31.562500000000004,0.9216664632161446
74.4375,31.562500000000004,0.9243335723876953
74.47916666666667,31.562500000000004,0.9273331960042306
74.52083333333333,31.562500000000004,0.9290006955464705
74.1875,31.52083333333334,0.9019997914632185
74.22916666666667,31.52083333333334,0.9116676648457869
74.27083333333333,31.52083333333334,0.9073335329691581
74.3125,31.52083333333334,0.908666769663494
74.35416666666667,31.52083333333334,0.9143333435058594
74.39583333333333,31.52083333333334,0.9199997584025041
74.4375,31.52083333333334,0.9120004971822091
74.47916666666667,31.52083333333334,0.9260002772013358
74.52083333333333,31.52083333333334,0.9370005925496407
74.1875,31.47916666666667,0.9133332570393868
74.22916666666667,31.47916666666667,0.9153332710266113
74.27083333333333,31.47916666666667,0.9100003242492676
74.3125,31.47916666666667,0.9126664797465018
74.35416666666667,31.47916666666667,0.9076666831970215
74.39583333333333,31.47916666666667,0.9139998753865548
74.4375,31.47916666666667,0.9243329366048201
74.47916666666667,31.47916666666667,0.9293335278828962
74.52083333333333,31.47916666666667,0.9183335304260254
74.1875,31.437500000000004,0.9173328081766741
74.22916666666667,31.437500000000004,0.904999891916912
74.27083333333333,31.437500000000004,0.9089997609456368
74.3125,31.437500000000004,0.9086664517720564
74.35416666666667,31.437500000000004,0.9126667976379395
74.39583333333333,31.437500000000004,0.9409999847412109
74.4375,31.437500000000004,0.9199995994567836
74.47916666666667,31.437500000000004,0.9250000317891427
74.52083333333333,31.437500000000004,0.9163328806559257
74.1875,31.39583333333334,0.9193336168924944
74.22916666666667,31.39583333333334,0.8940003712971993
74.27083333333333,31.39583333333334,0.9086662928263358
74.3125,31.39583333333334,0.8926666577657052
74.35416666666667,31.39583333333334,0.9259998003641741
74.39583333333333,31.39583333333334,0.9183335304260254
74.4375,31.39583333333334,0.9200002352396659
74.47916666666667,31.39583333333334,0.9260001182556152
74.52083333333333,31.39583333333334,0.91000000635783
74.1875,31.35416666666667,0.9073338508605922
74.22916666666667,31.35416666666667,0.8999993006388358
74.27083333333333,31.35416666666667,0.8999989827473946
74.3125,31.35416666666667,0.9000000953674316
74.35416666666667,31.35416666666667,0.9080007870992048
74.39583333333333,31.35416666666667,0.9283339182535784
74.4375,31.35416666666667,0.9220004081726074
74.47916666666667,31.35416666666667,0.9373342196146623
74.52083333333333,31.35416666666667,0.9189993540445975
